Time	Node	Type	Packets	
54	Node3	CacheMisses	0
54	Node4	CacheHits	0
54	Node4	CacheMisses	779
54	Node5	CacheHits	0
54	Node5	CacheMisses	0
54	Node6	CacheHits	0
54	Node6	CacheMisses	0
54	Node7	CacheHits	1
54	Node7	CacheMisses	780
54	Node8	CacheHits	0
54	Node8	CacheMisses	788
55	Node0	CacheHits	0
55	Node0	CacheMisses	802
55	Node1	CacheHits	177
55	Node1	CacheMisses	734
55	Node2	CacheHits	0
55	Node2	CacheMisses	0
55	Node3	CacheHits	0
55	Node3	CacheMisses	0
55	Node4	CacheHits	0
55	Node4	CacheMisses	737
55	Node5	CacheHits	0
55	Node5	CacheMisses	0
55	Node6	CacheHits	0
55	Node6	CacheMisses	0
55	Node7	CacheHits	0
55	Node7	CacheMisses	737
55	Node8	CacheHits	0
55	Node8	CacheMisses	743
56	Node0	CacheHits	0
56	Node0	CacheMisses	780
56	Node1	CacheHits	179
56	Node1	CacheMisses	704
56	Node2	CacheHits	0
56	Node2	CacheMisses	0
56	Node3	CacheHits	0
56	Node3	CacheMisses	0
56	Node4	CacheHits	0
56	Node4	CacheMisses	701
56	Node5	CacheHits	0
56	Node5	CacheMisses	0
56	Node6	CacheHits	0
56	Node6	CacheMisses	0
56	Node7	CacheHits	1
56	Node7	CacheMisses	701
56	Node8	CacheHits	0
56	Node8	CacheMisses	710
57	Node0	CacheHits	0
57	Node0	CacheMisses	797
57	Node1	CacheHits	185
57	Node1	CacheMisses	722
57	Node2	CacheHits	0
57	Node2	CacheMisses	0
57	Node3	CacheHits	0
57	Node3	CacheMisses	0
57	Node4	CacheHits	0
57	Node4	CacheMisses	725
57	Node5	CacheHits	0
57	Node5	CacheMisses	0
57	Node6	CacheHits	0
57	Node6	CacheMisses	0
57	Node7	CacheHits	0
57	Node7	CacheMisses	722
57	Node8	CacheHits	0
57	Node8	CacheMisses	728
58	Node0	CacheHits	0
58	Node0	CacheMisses	812
58	Node1	CacheHits	186
58	Node1	CacheMisses	728
58	Node2	CacheHits	0
58	Node2	CacheMisses	0
58	Node3	CacheHits	0
58	Node3	CacheMisses	0
58	Node4	CacheHits	0
58	Node4	CacheMisses	721
58	Node5	CacheHits	0
58	Node5	CacheMisses	0
58	Node6	CacheHits	0
58	Node6	CacheMisses	0
58	Node7	CacheHits	0
58	Node7	CacheMisses	722
58	Node8	CacheHits	0
58	Node8	CacheMisses	728
59	Node0	CacheHits	0
59	Node0	CacheMisses	835
59	Node1	CacheHits	192
59	Node1	CacheMisses	751
59	Node2	CacheHits	0
59	Node2	CacheMisses	0
59	Node3	CacheHits	0
59	Node3	CacheMisses	0
59	Node4	CacheHits	1
59	Node4	CacheMisses	755
59	Node5	CacheHits	0
59	Node5	CacheMisses	0
59	Node6	CacheHits	0
59	Node6	CacheMisses	0
59	Node7	CacheHits	0
59	Node7	CacheMisses	757
59	Node8	CacheHits	0
59	Node8	CacheMisses	766
60	Node0	CacheHits	0
60	Node0	CacheMisses	812
60	Node1	CacheHits	200
60	Node1	CacheMisses	727
60	Node2	CacheHits	0
60	Node2	CacheMisses	0
60	Node3	CacheHits	0
60	Node3	CacheMisses	0
60	Node4	CacheHits	0
60	Node4	CacheMisses	731
60	Node5	CacheHits	0
60	Node5	CacheMisses	0
60	Node6	CacheHits	0
60	Node6	CacheMisses	0
60	Node7	CacheHits	0
60	Node7	CacheMisses	727
60	Node8	CacheHits	0
60	Node8	CacheMisses	743
61	Node0	CacheHits	0
61	Node0	CacheMisses	797
61	Node1	CacheHits	169
61	Node1	CacheMisses	732
61	Node2	CacheHits	1
61	Node2	CacheMisses	1
61	Node3	CacheHits	1
61	Node3	CacheMisses	1
61	Node4	CacheHits	1
61	Node4	CacheMisses	731
61	Node5	CacheHits	1
61	Node5	CacheMisses	1
61	Node6	CacheHits	1
61	Node6	CacheMisses	1
61	Node7	CacheHits	1
61	Node7	CacheMisses	735
61	Node8	CacheHits	0
61	Node8	CacheMisses	746
62	Node0	CacheHits	0
62	Node0	CacheMisses	835
62	Node1	CacheHits	179
62	Node1	CacheMisses	749
62	Node2	CacheHits	0
62	Node2	CacheMisses	0
62	Node3	CacheHits	0
62	Node3	CacheMisses	0
62	Node4	CacheHits	0
62	Node4	CacheMisses	747
62	Node5	CacheHits	0
62	Node5	CacheMisses	0
62	Node6	CacheHits	0
62	Node6	CacheMisses	0
62	Node7	CacheHits	0
62	Node7	CacheMisses	745
62	Node8	CacheHits	0
62	Node8	CacheMisses	758
63	Node0	CacheHits	0
63	Node0	CacheMisses	820
63	Node1	CacheHits	171
63	Node1	CacheMisses	752
63	Node2	CacheHits	0
63	Node2	CacheMisses	0
63	Node3	CacheHits	0
63	Node3	CacheMisses	0
63	Node4	CacheHits	0
63	Node4	CacheMisses	753
63	Node5	CacheHits	0
63	Node5	CacheMisses	0
63	Node6	CacheHits	0
63	Node6	CacheMisses	0
63	Node7	CacheHits	0
63	Node7	CacheMisses	754
63	Node8	CacheHits	0
63	Node8	CacheMisses	759
64	Node0	CacheHits	0
64	Node0	CacheMisses	826
64	Node1	CacheHits	180
64	Node1	CacheMisses	744
64	Node2	CacheHits	0
64	Node2	CacheMisses	0
64	Node3	CacheHits	0
64	Node3	CacheMisses	0
64	Node4	CacheHits	0
64	Node4	CacheMisses	743
64	Node5	CacheHits	0
64	Node5	CacheMisses	0
64	Node6	CacheHits	0
64	Node6	CacheMisses	0
64	Node7	CacheHits	0
64	Node7	CacheMisses	745
64	Node8	CacheHits	0
64	Node8	CacheMisses	756
65	Node0	CacheHits	0
65	Node0	CacheMisses	829
65	Node1	CacheHits	162
65	Node1	CacheMisses	757
65	Node2	CacheHits	0
65	Node2	CacheMisses	0
65	Node3	CacheHits	0
65	Node3	CacheMisses	0
65	Node4	CacheHits	0
65	Node4	CacheMisses	759
65	Node5	CacheHits	0
65	Node5	CacheMisses	0
65	Node6	CacheHits	0
65	Node6	CacheMisses	0
65	Node7	CacheHits	0
65	Node7	CacheMisses	757
65	Node8	CacheHits	0
65	Node8	CacheMisses	767
66	Node0	CacheHits	0
66	Node0	CacheMisses	835
66	Node1	CacheHits	179
66	Node1	CacheMisses	745
66	Node2	CacheHits	0
66	Node2	CacheMisses	0
66	Node3	CacheHits	0
66	Node3	CacheMisses	0
66	Node4	CacheHits	0
66	Node4	CacheMisses	748
66	Node5	CacheHits	0
66	Node5	CacheMisses	0
66	Node6	CacheHits	0
66	Node6	CacheMisses	0
66	Node7	CacheHits	0
66	Node7	CacheMisses	749
66	Node8	CacheHits	0
66	Node8	CacheMisses	748
67	Node0	CacheHits	0
67	Node0	CacheMisses	805
67	Node1	CacheHits	188
67	Node1	CacheMisses	718
67	Node2	CacheHits	0
67	Node2	CacheMisses	0
67	Node3	CacheHits	0
67	Node3	CacheMisses	0
67	Node4	CacheHits	0
67	Node4	CacheMisses	715
67	Node5	CacheHits	0
67	Node5	CacheMisses	0
67	Node6	CacheHits	0
67	Node6	CacheMisses	0
67	Node7	CacheHits	0
67	Node7	CacheMisses	715
67	Node8	CacheHits	0
67	Node8	CacheMisses	726
68	Node0	CacheHits	0
68	Node0	CacheMisses	782
68	Node1	CacheHits	173
68	Node1	CacheMisses	706
68	Node2	CacheHits	0
68	Node2	CacheMisses	0
68	Node3	CacheHits	0
68	Node3	CacheMisses	0
68	Node4	CacheHits	0
68	Node4	CacheMisses	704
68	Node5	CacheHits	0
68	Node5	CacheMisses	0
68	Node6	CacheHits	0
68	Node6	CacheMisses	0
68	Node7	CacheHits	0
68	Node7	CacheMisses	700
68	Node8	CacheHits	0
68	Node8	CacheMisses	711
69	Node0	CacheHits	0
69	Node0	CacheMisses	840
69	Node1	CacheHits	201
69	Node1	CacheMisses	740
69	Node2	CacheHits	0
69	Node2	CacheMisses	0
69	Node3	CacheHits	0
69	Node3	CacheMisses	0
69	Node4	CacheHits	0
69	Node4	CacheMisses	742
69	Node5	CacheHits	0
69	Node5	CacheMisses	0
69	Node6	CacheHits	0
69	Node6	CacheMisses	0
69	Node7	CacheHits	0
69	Node7	CacheMisses	743
69	Node8	CacheHits	0
69	Node8	CacheMisses	752
70	Node0	CacheHits	0
70	Node0	CacheMisses	779
70	Node1	CacheHits	190
70	Node1	CacheMisses	698
70	Node2	CacheHits	0
70	Node2	CacheMisses	0
70	Node3	CacheHits	0
70	Node3	CacheMisses	0
70	Node4	CacheHits	0
70	Node4	CacheMisses	700
70	Node5	CacheHits	0
70	Node5	CacheMisses	0
70	Node6	CacheHits	0
70	Node6	CacheMisses	0
70	Node7	CacheHits	0
70	Node7	CacheMisses	701
70	Node8	CacheHits	0
70	Node8	CacheMisses	707
71	Node0	CacheHits	0
71	Node0	CacheMisses	799
71	Node1	CacheHits	189
71	Node1	CacheMisses	714
71	Node2	CacheHits	0
71	Node2	CacheMisses	0
71	Node3	CacheHits	0
71	Node3	CacheMisses	0
71	Node4	CacheHits	0
71	Node4	CacheMisses	712
71	Node5	CacheHits	0
71	Node5	CacheMisses	0
71	Node6	CacheHits	0
71	Node6	CacheMisses	0
71	Node7	CacheHits	0
71	Node7	CacheMisses	712
71	Node8	CacheHits	0
71	Node8	CacheMisses	723
72	Node0	CacheHits	0
72	Node0	CacheMisses	812
72	Node1	CacheHits	182
72	Node1	CacheMisses	728
72	Node2	CacheHits	0
72	Node2	CacheMisses	0
72	Node3	CacheHits	0
72	Node3	CacheMisses	0
72	Node4	CacheHits	0
72	Node4	CacheMisses	729
72	Node5	CacheHits	0
72	Node5	CacheMisses	0
72	Node6	CacheHits	0
72	Node6	CacheMisses	0
72	Node7	CacheHits	0
72	Node7	CacheMisses	726
72	Node8	CacheHits	0
72	Node8	CacheMisses	734
73	Node0	CacheHits	0
73	Node0	CacheMisses	830
73	Node1	CacheHits	178
73	Node1	CacheMisses	749
73	Node2	CacheHits	0
73	Node2	CacheMisses	0
73	Node3	CacheHits	0
73	Node3	CacheMisses	0
73	Node4	CacheHits	0
73	Node4	CacheMisses	746
73	Node5	CacheHits	0
73	Node5	CacheMisses	0
73	Node6	CacheHits	0
73	Node6	CacheMisses	0
73	Node7	CacheHits	0
73	Node7	CacheMisses	748
73	Node8	CacheHits	0
73	Node8	CacheMisses	752
74	Node0	CacheHits	0
74	Node0	CacheMisses	802
74	Node1	CacheHits	204
74	Node1	CacheMisses	712
74	Node2	CacheHits	0
74	Node2	CacheMisses	0
74	Node3	CacheHits	0
74	Node3	CacheMisses	0
74	Node4	CacheHits	0
74	Node4	CacheMisses	710
74	Node5	CacheHits	0
74	Node5	CacheMisses	0
74	Node6	CacheHits	0
74	Node6	CacheMisses	0
74	Node7	CacheHits	0
74	Node7	CacheMisses	710
74	Node8	CacheHits	0
74	Node8	CacheMisses	719
75	Node0	CacheHits	0
75	Node0	CacheMisses	798
75	Node1	CacheHits	191
75	Node1	CacheMisses	717
75	Node2	CacheHits	0
75	Node2	CacheMisses	0
75	Node3	CacheHits	0
75	Node3	CacheMisses	0
75	Node4	CacheHits	0
75	Node4	CacheMisses	722
75	Node5	CacheHits	0
75	Node5	CacheMisses	0
75	Node6	CacheHits	0
75	Node6	CacheMisses	0
75	Node7	CacheHits	0
75	Node7	CacheMisses	720
75	Node8	CacheHits	0
75	Node8	CacheMisses	722
76	Node0	CacheHits	0
76	Node0	CacheMisses	804
76	Node1	CacheHits	194
76	Node1	CacheMisses	715
76	Node2	CacheHits	0
76	Node2	CacheMisses	0
76	Node3	CacheHits	0
76	Node3	CacheMisses	0
76	Node4	CacheHits	0
76	Node4	CacheMisses	710
76	Node5	CacheHits	0
76	Node5	CacheMisses	0
76	Node6	CacheHits	0
76	Node6	CacheMisses	0
76	Node7	CacheHits	0
76	Node7	CacheMisses	713
76	Node8	CacheHits	0
76	Node8	CacheMisses	721
77	Node0	CacheHits	0
77	Node0	CacheMisses	790
77	Node1	CacheHits	204
77	Node1	CacheMisses	692
77	Node2	CacheHits	0
77	Node2	CacheMisses	0
77	Node3	CacheHits	0
77	Node3	CacheMisses	0
77	Node4	CacheHits	0
77	Node4	CacheMisses	697
77	Node5	CacheHits	0
77	Node5	CacheMisses	0
77	Node6	CacheHits	0
77	Node6	CacheMisses	0
77	Node7	CacheHits	0
77	Node7	CacheMisses	698
77	Node8	CacheHits	0
77	Node8	CacheMisses	707
78	Node0	CacheHits	0
78	Node0	CacheMisses	839
78	Node1	CacheHits	214
78	Node1	CacheMisses	727
78	Node2	CacheHits	0
78	Node2	CacheMisses	0
78	Node3	CacheHits	0
78	Node3	CacheMisses	0
78	Node4	CacheHits	0
78	Node4	CacheMisses	725
78	Node5	CacheHits	0
78	Node5	CacheMisses	0
78	Node6	CacheHits	0
78	Node6	CacheMisses	0
78	Node7	CacheHits	0
78	Node7	CacheMisses	726
78	Node8	CacheHits	0
78	Node8	CacheMisses	728
79	Node0	CacheHits	0
79	Node0	CacheMisses	812
79	Node1	CacheHits	200
79	Node1	CacheMisses	727
79	Node2	CacheHits	0
79	Node2	CacheMisses	0
79	Node3	CacheHits	0
79	Node3	CacheMisses	0
79	Node4	CacheHits	0
79	Node4	CacheMisses	727
79	Node5	CacheHits	0
79	Node5	CacheMisses	0
79	Node6	CacheHits	0
79	Node6	CacheMisses	0
79	Node7	CacheHits	0
79	Node7	CacheMisses	726
79	Node8	CacheHits	0
79	Node8	CacheMisses	733
80	Node0	CacheHits	0
80	Node0	CacheMisses	788
80	Node1	CacheHits	196
80	Node1	CacheMisses	693
80	Node2	CacheHits	0
80	Node2	CacheMisses	0
80	Node3	CacheHits	0
80	Node3	CacheMisses	0
80	Node4	CacheHits	0
80	Node4	CacheMisses	695
80	Node5	CacheHits	0
80	Node5	CacheMisses	0
80	Node6	CacheHits	0
80	Node6	CacheMisses	0
80	Node7	CacheHits	0
80	Node7	CacheMisses	698
80	Node8	CacheHits	0
80	Node8	CacheMisses	706
81	Node0	CacheHits	0
81	Node0	CacheMisses	842
81	Node1	CacheHits	201
81	Node1	CacheMisses	735
81	Node2	CacheHits	0
81	Node2	CacheMisses	0
81	Node3	CacheHits	0
81	Node3	CacheMisses	0
81	Node4	CacheHits	0
81	Node4	CacheMisses	730
81	Node5	CacheHits	0
81	Node5	CacheMisses	0
81	Node6	CacheHits	0
81	Node6	CacheMisses	0
81	Node7	CacheHits	0
81	Node7	CacheMisses	723
81	Node8	CacheHits	0
81	Node8	CacheMisses	728
82	Node0	CacheHits	0
82	Node0	CacheMisses	807
82	Node1	CacheHits	190
82	Node1	CacheMisses	719
82	Node2	CacheHits	0
82	Node2	CacheMisses	0
82	Node3	CacheHits	0
82	Node3	CacheMisses	0
82	Node4	CacheHits	1
82	Node4	CacheMisses	721
82	Node5	CacheHits	0
82	Node5	CacheMisses	0
82	Node6	CacheHits	0
82	Node6	CacheMisses	0
82	Node7	CacheHits	0
82	Node7	CacheMisses	724
82	Node8	CacheHits	0
82	Node8	CacheMisses	731
83	Node0	CacheHits	0
83	Node0	CacheMisses	811
83	Node1	CacheHits	221
83	Node1	CacheMisses	697
83	Node2	CacheHits	0
83	Node2	CacheMisses	0
83	Node3	CacheHits	0
83	Node3	CacheMisses	0
83	Node4	CacheHits	0
83	Node4	CacheMisses	698
83	Node5	CacheHits	0
83	Node5	CacheMisses	0
83	Node6	CacheHits	0
83	Node6	CacheMisses	0
83	Node7	CacheHits	1
83	Node7	CacheMisses	702
83	Node8	CacheHits	0
83	Node8	CacheMisses	706
84	Node0	CacheHits	0
84	Node0	CacheMisses	857
84	Node1	CacheHits	213
84	Node1	CacheMisses	759
84	Node2	CacheHits	0
84	Node2	CacheMisses	0
84	Node3	CacheHits	0
84	Node3	CacheMisses	0
84	Node4	CacheHits	0
84	Node4	CacheMisses	757
84	Node5	CacheHits	0
84	Node5	CacheMisses	0
84	Node6	CacheHits	0
84	Node6	CacheMisses	0
84	Node7	CacheHits	0
84	Node7	CacheMisses	753
84	Node8	CacheHits	0
84	Node8	CacheMisses	763
85	Node0	CacheHits	0
85	Node0	CacheMisses	844
85	Node1	CacheHits	181
85	Node1	CacheMisses	751
85	Node2	CacheHits	0
85	Node2	CacheMisses	0
85	Node3	CacheHits	0
85	Node3	CacheMisses	0
85	Node4	CacheHits	0
85	Node4	CacheMisses	749
85	Node5	CacheHits	0
85	Node5	CacheMisses	0
85	Node6	CacheHits	0
85	Node6	CacheMisses	0
85	Node7	CacheHits	0
85	Node7	CacheMisses	747
85	Node8	CacheHits	0
85	Node8	CacheMisses	754
86	Node0	CacheHits	0
86	Node0	CacheMisses	841
86	Node1	CacheHits	199
86	Node1	CacheMisses	747
86	Node2	CacheHits	0
86	Node2	CacheMisses	0
86	Node3	CacheHits	0
86	Node3	CacheMisses	0
86	Node4	CacheHits	0
86	Node4	CacheMisses	749
86	Node5	CacheHits	0
86	Node5	CacheMisses	0
86	Node6	CacheHits	0
86	Node6	CacheMisses	0
86	Node7	CacheHits	0
86	Node7	CacheMisses	750
86	Node8	CacheHits	0
86	Node8	CacheMisses	757
87	Node0	CacheHits	0
87	Node0	CacheMisses	814
87	Node1	CacheHits	209
87	Node1	CacheMisses	713
87	Node2	CacheHits	0
87	Node2	CacheMisses	0
87	Node3	CacheHits	0
87	Node3	CacheMisses	0
87	Node4	CacheHits	1
87	Node4	CacheMisses	715
87	Node5	CacheHits	0
87	Node5	CacheMisses	0
87	Node6	CacheHits	0
87	Node6	CacheMisses	0
87	Node7	CacheHits	0
87	Node7	CacheMisses	717
87	Node8	CacheHits	0
87	Node8	CacheMisses	724
88	Node0	CacheHits	0
88	Node0	CacheMisses	840
88	Node1	CacheHits	214
88	Node1	CacheMisses	723
88	Node2	CacheHits	0
88	Node2	CacheMisses	0
88	Node3	CacheHits	0
88	Node3	CacheMisses	0
88	Node4	CacheHits	0
88	Node4	CacheMisses	725
88	Node5	CacheHits	0
88	Node5	CacheMisses	0
88	Node6	CacheHits	0
88	Node6	CacheMisses	0
88	Node7	CacheHits	0
88	Node7	CacheMisses	730
88	Node8	CacheHits	0
88	Node8	CacheMisses	742
89	Node0	CacheHits	0
89	Node0	CacheMisses	817
89	Node1	CacheHits	186
89	Node1	CacheMisses	725
89	Node2	CacheHits	0
89	Node2	CacheMisses	0
89	Node3	CacheHits	0
89	Node3	CacheMisses	0
89	Node4	CacheHits	0
89	Node4	CacheMisses	724
89	Node5	CacheHits	0
89	Node5	CacheMisses	0
89	Node6	CacheHits	0
89	Node6	CacheMisses	0
89	Node7	CacheHits	0
89	Node7	CacheMisses	716
89	Node8	CacheHits	0
89	Node8	CacheMisses	721
90	Node0	CacheHits	0
90	Node0	CacheMisses	836
90	Node1	CacheHits	217
90	Node1	CacheMisses	722
90	Node2	CacheHits	0
90	Node2	CacheMisses	0
90	Node3	CacheHits	0
90	Node3	CacheMisses	0
90	Node4	CacheHits	1
90	Node4	CacheMisses	719
90	Node5	CacheHits	0
90	Node5	CacheMisses	0
90	Node6	CacheHits	0
90	Node6	CacheMisses	0
90	Node7	CacheHits	0
90	Node7	CacheMisses	720
90	Node8	CacheHits	0
90	Node8	CacheMisses	727
91	Node0	CacheHits	0
91	Node0	CacheMisses	817
91	Node1	CacheHits	224
91	Node1	CacheMisses	703
91	Node2	CacheHits	0
91	Node2	CacheMisses	0
91	Node3	CacheHits	0
91	Node3	CacheMisses	0
91	Node4	CacheHits	0
91	Node4	CacheMisses	703
91	Node5	CacheHits	0
91	Node5	CacheMisses	0
91	Node6	CacheHits	0
91	Node6	CacheMisses	0
91	Node7	CacheHits	0
91	Node7	CacheMisses	701
91	Node8	CacheHits	0
91	Node8	CacheMisses	719
92	Node0	CacheHits	0
92	Node0	CacheMisses	807
92	Node1	CacheHits	198
92	Node1	CacheMisses	709
92	Node2	CacheHits	0
92	Node2	CacheMisses	0
92	Node3	CacheHits	0
92	Node3	CacheMisses	0
92	Node4	CacheHits	2
92	Node4	CacheMisses	709
92	Node5	CacheHits	0
92	Node5	CacheMisses	0
92	Node6	CacheHits	0
92	Node6	CacheMisses	0
92	Node7	CacheHits	0
92	Node7	CacheMisses	711
92	Node8	CacheHits	0
92	Node8	CacheMisses	722
93	Node0	CacheHits	0
93	Node0	CacheMisses	829
93	Node1	CacheHits	200
93	Node1	CacheMisses	716
93	Node2	CacheHits	0
93	Node2	CacheMisses	0
93	Node3	CacheHits	0
93	Node3	CacheMisses	0
93	Node4	CacheHits	0
93	Node4	CacheMisses	712
93	Node5	CacheHits	0
93	Node5	CacheMisses	0
93	Node6	CacheHits	0
93	Node6	CacheMisses	0
93	Node7	CacheHits	0
93	Node7	CacheMisses	710
93	Node8	CacheHits	0
93	Node8	CacheMisses	714
94	Node0	CacheHits	0
94	Node0	CacheMisses	815
94	Node1	CacheHits	226
94	Node1	CacheMisses	705
94	Node2	CacheHits	0
94	Node2	CacheMisses	0
94	Node3	CacheHits	0
94	Node3	CacheMisses	0
94	Node4	CacheHits	0
94	Node4	CacheMisses	710
94	Node5	CacheHits	0
94	Node5	CacheMisses	0
94	Node6	CacheHits	0
94	Node6	CacheMisses	0
94	Node7	CacheHits	0
94	Node7	CacheMisses	713
94	Node8	CacheHits	0
94	Node8	CacheMisses	726
95	Node0	CacheHits	0
95	Node0	CacheMisses	822
95	Node1	CacheHits	209
95	Node1	CacheMisses	715
95	Node2	CacheHits	0
95	Node2	CacheMisses	0
95	Node3	CacheHits	0
95	Node3	CacheMisses	0
95	Node4	CacheHits	0
95	Node4	CacheMisses	713
95	Node5	CacheHits	0
95	Node5	CacheMisses	0
95	Node6	CacheHits	0
95	Node6	CacheMisses	0
95	Node7	CacheHits	0
95	Node7	CacheMisses	717
95	Node8	CacheHits	0
95	Node8	CacheMisses	717
96	Node0	CacheHits	0
96	Node0	CacheMisses	846
96	Node1	CacheHits	193
96	Node1	CacheMisses	739
96	Node2	CacheHits	0
96	Node2	CacheMisses	0
96	Node3	CacheHits	0
96	Node3	CacheMisses	0
96	Node4	CacheHits	0
96	Node4	CacheMisses	741
96	Node5	CacheHits	0
96	Node5	CacheMisses	0
96	Node6	CacheHits	0
96	Node6	CacheMisses	0
96	Node7	CacheHits	0
96	Node7	CacheMisses	738
96	Node8	CacheHits	0
96	Node8	CacheMisses	749
97	Node0	CacheHits	0
97	Node0	CacheMisses	823
97	Node1	CacheHits	212
97	Node1	CacheMisses	700
97	Node2	CacheHits	0
97	Node2	CacheMisses	0
97	Node3	CacheHits	0
97	Node3	CacheMisses	0
97	Node4	CacheHits	1
97	Node4	CacheMisses	702
97	Node5	CacheHits	0
97	Node5	CacheMisses	0
97	Node6	CacheHits	0
97	Node6	CacheMisses	0
97	Node7	CacheHits	0
97	Node7	CacheMisses	702
97	Node8	CacheHits	0
97	Node8	CacheMisses	705
98	Node0	CacheHits	0
98	Node0	CacheMisses	823
98	Node1	CacheHits	221
98	Node1	CacheMisses	709
98	Node2	CacheHits	0
98	Node2	CacheMisses	0
98	Node3	CacheHits	0
98	Node3	CacheMisses	0
98	Node4	CacheHits	1
98	Node4	CacheMisses	702
98	Node5	CacheHits	0
98	Node5	CacheMisses	0
98	Node6	CacheHits	0
98	Node6	CacheMisses	0
98	Node7	CacheHits	0
98	Node7	CacheMisses	703
98	Node8	CacheHits	0
98	Node8	CacheMisses	710
99	Node0	CacheHits	0
99	Node0	CacheMisses	830
99	Node1	CacheHits	185
99	Node1	CacheMisses	734
99	Node2	CacheHits	0
99	Node2	CacheMisses	0
99	Node3	CacheHits	0
99	Node3	CacheMisses	0
99	Node4	CacheHits	0
99	Node4	CacheMisses	734
99	Node5	CacheHits	0
99	Node5	CacheMisses	0
99	Node6	CacheHits	0
99	Node6	CacheMisses	0
99	Node7	CacheHits	0
99	Node7	CacheMisses	733
99	Node8	CacheHits	0
99	Node8	CacheMisses	736
100	Node0	CacheHits	0
100	Node0	CacheMisses	851
100	Node1	CacheHits	230
100	Node1	CacheMisses	730
100	Node2	CacheHits	0
100	Node2	CacheMisses	0
100	Node3	CacheHits	0
100	Node3	CacheMisses	0
100	Node4	CacheHits	1
100	Node4	CacheMisses	731
100	Node5	CacheHits	0
100	Node5	CacheMisses	0
100	Node6	CacheHits	0
100	Node6	CacheMisses	0
100	Node7	CacheHits	0
100	Node7	CacheMisses	730
100	Node8	CacheHits	0
100	Node8	CacheMisses	741
101	Node0	CacheHits	0
101	Node0	CacheMisses	822
101	Node1	CacheHits	220
101	Node1	CacheMisses	704
101	Node2	CacheHits	0
101	Node2	CacheMisses	0
101	Node3	CacheHits	0
101	Node3	CacheMisses	0
101	Node4	CacheHits	1
101	Node4	CacheMisses	698
101	Node5	CacheHits	0
101	Node5	CacheMisses	0
101	Node6	CacheHits	0
101	Node6	CacheMisses	0
101	Node7	CacheHits	0
101	Node7	CacheMisses	698
101	Node8	CacheHits	0
101	Node8	CacheMisses	709
102	Node0	CacheHits	0
102	Node0	CacheMisses	838
102	Node1	CacheHits	240
102	Node1	CacheMisses	694
102	Node2	CacheHits	0
102	Node2	CacheMisses	0
102	Node3	CacheHits	0
102	Node3	CacheMisses	0
102	Node4	CacheHits	0
102	Node4	CacheMisses	698
102	Node5	CacheHits	0
102	Node5	CacheMisses	0
102	Node6	CacheHits	0
102	Node6	CacheMisses	0
102	Node7	CacheHits	0
102	Node7	CacheMisses	702
102	Node8	CacheHits	0
102	Node8	CacheMisses	713
103	Node0	CacheHits	0
103	Node0	CacheMisses	841
103	Node1	CacheHits	239
103	Node1	CacheMisses	696
103	Node2	CacheHits	0
103	Node2	CacheMisses	0
103	Node3	CacheHits	0
103	Node3	CacheMisses	0
103	Node4	CacheHits	0
103	Node4	CacheMisses	698
103	Node5	CacheHits	0
103	Node5	CacheMisses	0
103	Node6	CacheHits	0
103	Node6	CacheMisses	0
103	Node7	CacheHits	0
103	Node7	CacheMisses	694
103	Node8	CacheHits	0
103	Node8	CacheMisses	696
104	Node0	CacheHits	0
104	Node0	CacheMisses	843
104	Node1	CacheHits	220
104	Node1	CacheMisses	721
104	Node2	CacheHits	0
104	Node2	CacheMisses	0
104	Node3	CacheHits	0
104	Node3	CacheMisses	0
104	Node4	CacheHits	2
104	Node4	CacheMisses	719
104	Node5	CacheHits	0
104	Node5	CacheMisses	0
104	Node6	CacheHits	0
104	Node6	CacheMisses	0
104	Node7	CacheHits	0
104	Node7	CacheMisses	722
104	Node8	CacheHits	0
104	Node8	CacheMisses	726
105	Node0	CacheHits	0
105	Node0	CacheMisses	844
105	Node1	CacheHits	226
105	Node1	CacheMisses	702
105	Node2	CacheHits	0
105	Node2	CacheMisses	0
105	Node3	CacheHits	0
105	Node3	CacheMisses	0
105	Node4	CacheHits	0
105	Node4	CacheMisses	695
105	Node5	CacheHits	0
105	Node5	CacheMisses	0
105	Node6	CacheHits	0
105	Node6	CacheMisses	0
105	Node7	CacheHits	0
105	Node7	CacheMisses	694
105	Node8	CacheHits	0
105	Node8	CacheMisses	704
106	Node0	CacheHits	0
106	Node0	CacheMisses	844
106	Node1	CacheHits	229
106	Node1	CacheMisses	700
106	Node2	CacheHits	0
106	Node2	CacheMisses	0
106	Node3	CacheHits	0
106	Node3	CacheMisses	0
106	Node4	CacheHits	0
106	Node4	CacheMisses	704
106	Node5	CacheHits	0
106	Node5	CacheMisses	0
106	Node6	CacheHits	0
106	Node6	CacheMisses	0
106	Node7	CacheHits	0
106	Node7	CacheMisses	702
106	Node8	CacheHits	0
106	Node8	CacheMisses	707
107	Node0	CacheHits	0
107	Node0	CacheMisses	855
107	Node1	CacheHits	195
107	Node1	CacheMisses	755
107	Node2	CacheHits	0
107	Node2	CacheMisses	0
107	Node3	CacheHits	0
107	Node3	CacheMisses	0
107	Node4	CacheHits	0
107	Node4	CacheMisses	755
107	Node5	CacheHits	0
107	Node5	CacheMisses	0
107	Node6	CacheHits	0
107	Node6	CacheMisses	0
107	Node7	CacheHits	0
107	Node7	CacheMisses	753
107	Node8	CacheHits	0
